post_id,text,post_text,time,image,video,comments,shares,reaction_count,week_day,hour,thích,yêu thích,haha,wow,thương thương,buồn,phẫn nộ,length_text,emoji_count
806262870858028,"Mấy con ma nói nhiều 🌝🌝🌝

————-

Hai chiều nè
- Chiều của người thích mặc gì mặc: Lựa chọn về thời trang là của chính bạn, ko ai có quyền cấm cản cả. Và cái bạn chọn mặc có khả năng sẽ làm cho ai đó thấy khó chịuXem thêm về thị giác lẫn cảm xúc, và họ sẽ phản ứng.
- Chiều của người chê bai: Lựa chọn phát ngôn cũng là của bạn, không ai có quyền bịt mồm bạn cả. Và cái bạn chọn nói ra có khả năng làm cho ai đó cảm thấy khó chịu về thính giác lẫn cảm xúc, và họ sẽ phản ứng.

Xung đột sẽ luôn xảy ra hui, điều quan trọng là bạn biết rõ điều đó để lựa chọn hành động thôi.

Thấy câu chuyện bị đẩy đi hơi xa nên admin xin phép đăng ý kiến của mình lên caption. Ad không ngả về bất cứ bên nào cả nhé 🥺 Con ma nào sai, con ma nào đúng, độc giả là người quyết định.","Mấy con ma nói nhiều 🌝🌝🌝

————-

Hai chiều nè
- Chiều của người thích mặc gì mặc: Lựa chọn về thời trang là của chính bạn, ko ai có quyền cấm cản cả. Và cái bạn chọn mặc có khả năng sẽ làm cho ai đó thấy khó chịuXem thêm về thị giác lẫn cảm xúc, và họ sẽ phản ứng.
- Chiều của người chê bai: Lựa chọn phát ngôn cũng là của bạn, không ai có quyền bịt mồm bạn cả. Và cái bạn chọn nói ra có khả năng làm cho ai đó cảm thấy khó chịu về thính giác lẫn cảm xúc, và họ sẽ phản ứng.

Xung đột sẽ luôn xảy ra hui, điều quan trọng là bạn biết rõ điều đó để lựa chọn hành động thôi.

Thấy câu chuyện bị đẩy đi hơi xa nên admin xin phép đăng ý kiến của mình lên caption. Ad không ngả về bất cứ bên nào cả nhé 🥺 Con ma nào sai, con ma nào đúng, độc giả là người quyết định.",2023-04-13 08:00:43,1,0,784,359,11174,Thursday,8,7263.0,851.0,2856.0,12.0,38.0,129.0,25.0,760,4
806243180859997,Nhớ con cá hôm bữa ko? Nó nhúc nhích òi nè 🥹,Nhớ con cá hôm bữa ko? Nó nhúc nhích òi nè 🥹,2023-04-13 07:00:10,0,1,37,50,2813,Thursday,7,1236.0,33.0,1031.0,7.0,7.0,499.0,0.0,44,1
805841130900202,"Nhiều khi những thứ xàm xí của bọn nhóc lại thổi tan đi ngày u ám của người lớn chúng ta đó =))) Cơ mà có ai chơi AR Contest của mì Hảo Hảo Kim Chi chua cay bùng nổ chưa nè

#HaoHaoHuongViLauKimChi #ChuaCayBungNo","Nhiều khi những thứ xàm xí của bọn nhóc lại thổi tan đi ngày u ám của người lớn chúng ta đó =))) Cơ mà có ai chơi AR Contest của mì Hảo Hảo Kim Chi chua cay bùng nổ chưa nè

#HaoHaoHuongViLauKimChi #ChuaCayBungNo",2023-04-12 12:56:37,1,0,36,12,5408,Wednesday,12,3985.0,280.0,1111.0,2.0,19.0,11.0,0.0,212,0
805127374304911,"""Đừng cố đọc mấy bài nhận diện redflag nếu bạn vốn là một người hành động theo cảm tính. Mình từng trò chuyện với rất rất rất nhiều bạn, họ liệt kê rõ ràng từng điểm xấu, những ảnh hưởng tiêu cực, những câuXem thêm chuyện kinh khủng khiếp mà người kia gây ra, nhưng ... ""tại còn tình cảm nên không rời đi được"". Vậy cuối cùng, biết họ có redflag làm gì? Để bạn càng đau đớn với mâu thuẫn nội tại? Hay nhận ra bản thân vô lý vì cứ cố bám lấy một điều làm mình tổn thương?

Danh sách redflag có đầy, nhưng lỡ đâu bạn lại là người...mê màu đỏ? Hôm nọ, mình đưa ra cảnh báo với bạn mình rằng người kia rất gia trưởng, độc đoán, đại khái là ""alpha male"". Nhưng họ trả lời rất tỉnh ""Ờm, tao biết, nhưng tao thích người gia trưởng mà"". Ờ ha, chẳng có tiêu chuẩn nào đủ uy tín để áp dụng cho tất cả mọi người. ""

(Đào Lê Tâm An - Member group Hai Chiều)","""Đừng cố đọc mấy bài nhận diện redflag nếu bạn vốn là một người hành động theo cảm tính. Mình từng trò chuyện với rất rất rất nhiều bạn, họ liệt kê rõ ràng từng điểm xấu, những ảnh hưởng tiêu cực, những câuXem thêm chuyện kinh khủng khiếp mà người kia gây ra, nhưng ... ""tại còn tình cảm nên không rời đi được"". Vậy cuối cùng, biết họ có redflag làm gì? Để bạn càng đau đớn với mâu thuẫn nội tại? Hay nhận ra bản thân vô lý vì cứ cố bám lấy một điều làm mình tổn thương?

Danh sách redflag có đầy, nhưng lỡ đâu bạn lại là người...mê màu đỏ? Hôm nọ, mình đưa ra cảnh báo với bạn mình rằng người kia rất gia trưởng, độc đoán, đại khái là ""alpha male"". Nhưng họ trả lời rất tỉnh ""Ờm, tao biết, nhưng tao thích người gia trưởng mà"". Ờ ha, chẳng có tiêu chuẩn nào đủ uy tín để áp dụng cho tất cả mọi người. ""

(Đào Lê Tâm An - Member group Hai Chiều)",2023-04-11 05:00:12,1,0,354,303,6525,Tuesday,5,4921.0,1420.0,89.0,11.0,40.0,44.0,0.0,845,0
805114270972888,"Khách hàng mãi mãi hong biết họ muốn gì đâu, nên là đừng lo lắng các bro nhá =)))))))))","Khách hàng mãi mãi hong biết họ muốn gì đâu, nên là đừng lo lắng các bro nhá =)))))))))",2023-04-11 04:22:28,1,0,56,39,1762,Tuesday,4,936.0,17.0,783.0,2.0,3.0,21.0,0.0,87,0
804697731014542,"Có thể không phải là bạn không thích đám đông, mà quan trọng là đám đông đó có ai nữa!

#Jollibeetour #ChuyếnXeVuiVẻ #JOLLIBEE","Có thể không phải là bạn không thích đám đông, mà quan trọng là đám đông đó có ai nữa!

#Jollibeetour #ChuyếnXeVuiVẻ #JOLLIBEE",2023-04-10 12:57:23,1,0,101,99,7448,Monday,12,3756.0,3047.0,609.0,2.0,31.0,3.0,0.0,126,0
804614974356151,"Góc thử nghiệm: Giờ ad sẽ đăng content hướng nội dô group, content hướng ngoại trên page =)) Mọi người đón xem nhá 🥹

Hai Chiều‎Hai Chiều
10 tháng 4 lúc 16:02 ·","Góc thử nghiệm: Giờ ad sẽ đăng content hướng nội dô group, content hướng ngoại trên page =)) Mọi người đón xem nhá 🥹",2023-04-10 09:29:46,1,0,47,47,1413,Monday,9,813.0,410.0,166.0,0.0,18.0,6.0,0.0,160,1
804540557696926,"Cho dù bạn đọc một câu nói truyền động lực hay một bản báo cáo khoa học, thì bạn vẫn cần điều chỉnh sao cho phù hợp nhất với cuộc sống của chính mình. Nói về việc nhiều người ủng hộ việc dũng cảm, thử cái mới, Xem thêm""đời chỉ sống một lần"" và đặc biệt là ""bước ra khỏi vùng an toàn"", một vài ý tưởng sau đây cần suy nghĩ sâu hơn:

1. Bước ra khỏi vùng an toàn nên là 1 hành trình thích nghi dần dần.

2. Bước ra khỏi vùng an toàn không có nghĩa là bước vào vùng chết chóc. Vùng kém an toàn hơn nhưng đồng nghĩa những rủi ro phải được lường trước.

3. Bước ra khỏi vùng an toàn là quyết định cá nhân, bạn không nên để người khác kéo mình đi. Vì ai mà biết họ kéo bạn nhanh hay chậm, có tương ứng với sự thích nghi của bạn hay không? À nhưng nếu đó là sự đồng hành, cổ vũ, cùng nhau trải nghiệm thì okie.

4. Một câu chuyện kỳ diệu của ai đó không có nghĩa nó đúng với bạn. Hãy tự tạo câu chuyện kỳ diệu theo cách cá nhân.

5. Nhu cầu an toàn là nhu cầu cơ bản của con người, nên vùng an toàn không xấu xa như bạn nghĩ đâu.

From Đào Lê Tâm An","Cho dù bạn đọc một câu nói truyền động lực hay một bản báo cáo khoa học, thì bạn vẫn cần điều chỉnh sao cho phù hợp nhất với cuộc sống của chính mình. Nói về việc nhiều người ủng hộ việc dũng cảm, thử cái mới, Xem thêm""đời chỉ sống một lần"" và đặc biệt là ""bước ra khỏi vùng an toàn"", một vài ý tưởng sau đây cần suy nghĩ sâu hơn:

1. Bước ra khỏi vùng an toàn nên là 1 hành trình thích nghi dần dần.

2. Bước ra khỏi vùng an toàn không có nghĩa là bước vào vùng chết chóc. Vùng kém an toàn hơn nhưng đồng nghĩa những rủi ro phải được lường trước.

3. Bước ra khỏi vùng an toàn là quyết định cá nhân, bạn không nên để người khác kéo mình đi. Vì ai mà biết họ kéo bạn nhanh hay chậm, có tương ứng với sự thích nghi của bạn hay không? À nhưng nếu đó là sự đồng hành, cổ vũ, cùng nhau trải nghiệm thì okie.

4. Một câu chuyện kỳ diệu của ai đó không có nghĩa nó đúng với bạn. Hãy tự tạo câu chuyện kỳ diệu theo cách cá nhân.

5. Nhu cầu an toàn là nhu cầu cơ bản của con người, nên vùng an toàn không xấu xa như bạn nghĩ đâu.

From Đào Lê Tâm An",2023-04-10 06:17:46,1,0,108,1038,8621,Monday,6,5955.0,2556.0,13.0,3.0,84.0,10.0,0.0,1042,0
804509614366687,"Cũng hơi trễ rồi nhưng chúc mọi người sáng thứ 2 năng suất và hiệu quả, =)))","Cũng hơi trễ rồi nhưng chúc mọi người sáng thứ 2 năng suất và hiệu quả, =)))",2023-04-10 04:41:36,1,0,136,283,24474,Monday,4,12683.0,461.0,800.0,45.0,64.0,10412.0,9.0,76,0
803954264422222,"Một đứa đáng iu đã nói rằng:

“Tớ biết là cậu có thể tự làm được, nhưng tớ muốn làm điều đó cho cậu”","Một đứa đáng iu đã nói rằng:

“Tớ biết là cậu có thể tự làm được, nhưng tớ muốn làm điều đó cho cậu”",2023-04-09 06:21:39,0,0,489,419,8229,Sunday,6,5312.0,2671.0,78.0,4.0,137.0,27.0,0.0,100,0
803320791152236,Nay cuối tuần rồi nên tạm pend lại cái task ô dề thinking thui 😌👌,Nay cuối tuần rồi nên tạm pend lại cái task ô dề thinking thui 😌👌,2023-04-08 06:53:43,1,0,98,140,4012,Saturday,6,2689.0,747.0,499.0,6.0,41.0,30.0,0.0,65,2
802707307880251,Một cách để hình thành và duy trì một thói quen tốt là đắm mình vào những cộng đồng thực hành thói quen đó :3,Một cách để hình thành và duy trì một thói quen tốt là đắm mình vào những cộng đồng thực hành thói quen đó :3,2023-04-07 04:31:41,1,0,319,171,7431,Friday,4,5506.0,1786.0,47.0,14.0,71.0,7.0,0.0,109,0
802165277934454,Mới phỏng vấn 1 hoàng thượng và được cho hay:,Mới phỏng vấn 1 hoàng thượng và được cho hay:,2023-04-06 05:10:51,1,0,102,89,5199,Thursday,5,2810.0,130.0,2211.0,1.0,22.0,25.0,0.0,45,0
801905967960385,"Helmut Krone, có lẽ là Art Director giỏi nhất mọi thời đại với những quảng cáo thiên tài, đã từng nói: “Nếu bạn có thể nhìn vào thứ gì đó và nói: “Tôi thích rồi nha”, có nghiã là thứ đó không mới”

- Dave Trott, Ngấu nghiến và Nghiền ngẫm
(Quyển sách ad thích nhất, và đúng là nó hong mới :))))","Helmut Krone, có lẽ là Art Director giỏi nhất mọi thời đại với những quảng cáo thiên tài, đã từng nói: “Nếu bạn có thể nhìn vào thứ gì đó và nói: “Tôi thích rồi nha”, có nghiã là thứ đó không mới”

- Dave Trott, Ngấu nghiến và Nghiền ngẫm
(Quyển sách ad thích nhất, và đúng là nó hong mới :))))",2023-04-05 17:26:47,0,0,22,44,1585,Wednesday,17,1367.0,40.0,158.0,4.0,10.0,6.0,0.0,294,0
801845457966436,"Giờ ad mới biết có cả cờ vàng :)) Hóng thêm cờ tím cờ xanh chúi cờ hường từ các mem :3

Tề Minh Huấn‎Hai Chiều
5 tháng 4 lúc 21:36 ·",Giờ ad mới biết có cả cờ vàng :)) Hóng thêm cờ tím cờ xanh chúi cờ hường từ các mem :3,2023-04-05 15:22:33,1,0,95,208,1258,Wednesday,15,1030.0,192.0,18.0,4.0,5.0,9.0,0.0,132,0
1287658272170988,"Mạng xã hội thực chất là nơi kết nối...những kẻ cô đơn?

Nghe có vẻ cực đoan ha, nhưng một nghiên cứu năm 2021 chỉ ra trong 10 ngày sử dụng các nền tảng mạng xã hội, các khách thể ghi nhận cảm xúc tiêu cực -Xem thêm nguyên nhân chủ yếu đến từ sự so sánh của người dùng đối với những gì họ thấy trên MXH. Từ đó, cảm nhận hạnh phúc của họ sụt giảm, ít mang tính chủ quan hơn.

Theo quan sát của mình, MXH cũng thúc đẩy nhu cầu mua sắm, tặng quà vào những ngày lễ một cách rõ nét. Có thể ban đầu, việc tặng quà với bạn là tốn kém và không cần thiết, nhưng đến hẹn lại lên, thấy 7749 người khoe được hoa, được quà, là một minh chứng sống cho kết quả nghiên cứu trên - so sánh, rồi tự ti, kém hạnh phúc.

Lợi ích của MXH là không thể chối cãi, thậm chí có người gọi đây là kỷ nguyên của sự kết nối. Một nghiên cứu năm 2018 chỉ ra nếu sử dụng 30' mỗi ngày thì MXH lại giúp người dùng gia tăng trạng thái ""an nhiên"" (well-being).

So sánh dùng MXH sẽ gây ra cô đơn cũng giống như so sánh việc ăn sẽ dẫn đến béo phì. Nó đúng, nhưng chưa đủ.

- Một bài viết hay từ member group, ad xin phép đăng lại trên page :3","Mạng xã hội thực chất là nơi kết nối...những kẻ cô đơn?

Nghe có vẻ cực đoan ha, nhưng một nghiên cứu năm 2021 chỉ ra trong 10 ngày sử dụng các nền tảng mạng xã hội, các khách thể ghi nhận cảm xúc tiêu cực -Xem thêm nguyên nhân chủ yếu đến từ sự so sánh của người dùng đối với những gì họ thấy trên MXH. Từ đó, cảm nhận hạnh phúc của họ sụt giảm, ít mang tính chủ quan hơn.

Theo quan sát của mình, MXH cũng thúc đẩy nhu cầu mua sắm, tặng quà vào những ngày lễ một cách rõ nét. Có thể ban đầu, việc tặng quà với bạn là tốn kém và không cần thiết, nhưng đến hẹn lại lên, thấy 7749 người khoe được hoa, được quà, là một minh chứng sống cho kết quả nghiên cứu trên - so sánh, rồi tự ti, kém hạnh phúc.

Lợi ích của MXH là không thể chối cãi, thậm chí có người gọi đây là kỷ nguyên của sự kết nối. Một nghiên cứu năm 2018 chỉ ra nếu sử dụng 30' mỗi ngày thì MXH lại giúp người dùng gia tăng trạng thái ""an nhiên"" (well-being).

So sánh dùng MXH sẽ gây ra cô đơn cũng giống như so sánh việc ăn sẽ dẫn đến béo phì. Nó đúng, nhưng chưa đủ.

- Một bài viết hay từ member group, ad xin phép đăng lại trên page :3",2023-04-04 15:22:39,1,0,33,142,3057,Tuesday,15,2365.0,648.0,7.0,1.0,18.0,18.0,0.0,1103,0
1287396052197210,Đúng là tỉnh táo quá khó có bồ 🥹🥹🥹,Đúng là tỉnh táo quá khó có bồ 🥹🥹🥹,2023-04-04 02:58:58,1,0,538,376,11232,Tuesday,2,4548.0,208.0,5932.0,17.0,35.0,492.0,0.0,34,3
1286926382244177,"Nhúc nhích hoặc ngồi bên lề, tùy bạn chọn thui =))","Nhúc nhích hoặc ngồi bên lề, tùy bạn chọn thui =))",2023-04-03 04:53:35,1,0,159,235,8879,Monday,4,6946.0,1783.0,23.0,11.0,46.0,70.0,0.0,50,0
1286731122263703,"“Cái gì mua được bằng tiền thì cứ bỏ tiền mua, đừng đắn đo hơn thiệt. Hãy dành tâm lực cho những cái mà tiền không mua được.”

- Haruki Murakami, Biên niên ký Chim vặn dây cót","“Cái gì mua được bằng tiền thì cứ bỏ tiền mua, đừng đắn đo hơn thiệt. Hãy dành tâm lực cho những cái mà tiền không mua được.”

- Haruki Murakami, Biên niên ký Chim vặn dây cót",2023-04-02 18:59:11,0,0,60,129,3821,Sunday,18,3045.0,731.0,13.0,2.0,22.0,8.0,0.0,175,0
1286516058951876,"""Thế giới sẽ hỏi bạn là ai, và nếu bạn không biết, thế giới sẽ nói cho bạn biết bạn là ai""
- Carl Jung","""Thế giới sẽ hỏi bạn là ai, và nếu bạn không biết, thế giới sẽ nói cho bạn biết bạn là ai""
- Carl Jung",2023-04-02 10:19:03,0,0,71,102,3370,Sunday,10,2669.0,432.0,229.0,9.0,13.0,18.0,0.0,102,0
1286066322330183,"Thật lòng với bản thân đi, ngày hôm nay bạn nghĩ tới ai =))))))","Thật lòng với bản thân đi, ngày hôm nay bạn nghĩ tới ai =))))))",2023-04-01 13:59:27,1,0,1792,533,11987,Saturday,13,5645.0,170.0,4439.0,20.0,39.0,1661.0,13.0,63,0
1285882785681870,Có lẽ hạnh phúc chỉ đơn giản là không phải đeo một cái mặt nạ nào cạ 😌🥲,Có lẽ hạnh phúc chỉ đơn giản là không phải đeo một cái mặt nạ nào cạ 😌🥲,2023-04-01 05:19:55,1,0,68,154,4568,Saturday,5,3286.0,1156.0,45.0,3.0,45.0,32.0,1.0,71,2
1285403705729778,"Có thằng bạn tối ngày kể về cờ rút, và đây là cách nó giao tiếp với cờ rút =))))","Có thằng bạn tối ngày kể về cờ rút, và đây là cách nó giao tiếp với cờ rút =))))",2023-03-31 07:33:22,1,0,194,65,4417,Friday,7,1883.0,17.0,2022.0,3.0,7.0,485.0,0.0,80,0
1284958429107639,🤪,🤪,2023-03-30 11:00:47,1,0,64,89,1783,Thursday,11,1199.0,542.0,15.0,0.0,21.0,6.0,0.0,1,1
1284597909143691,Ảnh từ một user có tâm trong group🥹,Ảnh từ một user có tâm trong group🥹,2023-03-29 17:06:47,1,0,456,84,6471,Wednesday,17,4315.0,826.0,1263.0,7.0,32.0,28.0,0.0,35,1
1284488945821254,"Dù mọi người có nói ước mơ của chúng ta thật trẻ con và viển vông, hãy cứ mơ đi đừng e ngại. Chỉ cần bạn thật sự muốn, ước mơ sẽ thành hiện thực.

#KTO #KiemTheOrigin #VNGGames","Dù mọi người có nói ước mơ của chúng ta thật trẻ con và viển vông, hãy cứ mơ đi đừng e ngại. Chỉ cần bạn thật sự muốn, ước mơ sẽ thành hiện thực.

#KTO #KiemTheOrigin #VNGGames",2023-03-29 12:58:22,1,0,20,8,6221,Wednesday,12,4547.0,81.0,1557.0,6.0,6.0,24.0,0.0,176,0
1283287759274706,"Đôi khi ""Là Chính Mình"" và ""Được Yêu Quý"" là 2 ngã rẽ mà bạn chỉ có thể chọn một 🙂","Đôi khi ""Là Chính Mình"" và ""Được Yêu Quý"" là 2 ngã rẽ mà bạn chỉ có thể chọn một 🙂",2023-03-27 04:15:57,1,0,322,637,12811,Monday,4,9634.0,2798.0,71.0,6.0,101.0,199.0,2.0,82,1
1283238102613005,"Chỉ khi nào bản thân biết cách tự chữa lành, tâm hồn tự cảm thấy hạnh phúc khi ở một mình mới có thể hạnh phúc bên cạnh người khác.","Chỉ khi nào bản thân biết cách tự chữa lành, tâm hồn tự cảm thấy hạnh phúc khi ở một mình mới có thể hạnh phúc bên cạnh người khác.",2023-03-27 01:48:48,1,0,254,1006,9757,Monday,1,6242.0,3322.0,9.0,2.0,160.0,22.0,0.0,131,0
1282719682664847,"Tề Minh Huấn‎Hai Chiều
25 tháng 3 lúc 23:00 ·", ,2023-03-26 01:31:33,1,0,36,79,891,Sunday,1,564.0,87.0,1.0,9.0,6.0,224.0,0.0,45,0
1281280769475405,"Trong mỗi người luôn có sẵn những mầm cây tốt và xấu, điều chúng ta cần làm là nhận biết những mầm cây tốt và tưới tẩm cho chúng, để chúng vươn cao.","Trong mỗi người luôn có sẵn những mầm cây tốt và xấu, điều chúng ta cần làm là nhận biết những mầm cây tốt và tưới tẩm cho chúng, để chúng vươn cao.",2023-03-23 08:20:09,1,0,39,145,3409,Thursday,8,2259.0,1100.0,10.0,1.0,36.0,3.0,0.0,148,0
